Rating,Title,Date,Verified Purchase,Body,Helpful Votes
1.0,Form Over Function -- took away the most important features,"November 6, 2017",0,"I am a long time Galaxy user.  My whole family and I have had Samsung Galaxies since the S3.  But this S8 annoys me to no end.  They are turning the Galaxy into an iPhone.  If I wanted form over function, silly proprietary annoyances just for the sake of an advertising image -- well, I would have bought an iPhone.  But I didn't...Battery:  I have had this S8 for 9 weeks now.  I cannot make it through the day without the phone dying.  That's bad enough.  But far, far worse is the fact that the battery cannot be changed. Lack of interchangeable batteries has long been the Achilles heel of iPhones.  iPhone users constantly complain about it.  So what does Samsung do?  Make a new model with a sealed, non-changeable battery.  So I guess we're supposed to just throw our $750 phone away once the battery goes bad. If all the other Galaxies has interchangeable batteries, and all us users loved it, why would you even consider removing that much-loved feature?  And don't tell me for waterproofing.  I don't care.  You should be able to figure that out...All-Glass Case:  Are you kidding me?  If you look at the phone wrong, it will break.  And it's unbelievably slippery.  Nice combination -- slippery, made of breakable glass, front and back.  People are breaking their phones between the time they get it at the T-Mobile store and the time Amazon Prime can deliver a protective case. And even with a case, it'll break. I mean come on, the whole thing is made of glass.  Of course it's going to break...Proprietary charging port:  The Galaxy S5 had a USB 3.0.  That was genius, seriously.  The S5 was universally compatible -- including backwards compatible with USB 2.0, which means practically every charging cable in the world could be used to charge it.  In addition, USB 3.0 is super fast for data transfers.  So, what does Samsung do?  Create a new, proprietary cable connection that doesn't exist anywhere else on any piece of technology ever invented.  What a great idea -- let's turn the best charging system into the worst.  And that's even worse than Apple.  iPhones are known for their unusable proprietary features, but at least there are lots of different iPhones that use their proprietary cable.  In this case, only the S8 uses this useless connection...Infinity Display:  Samsung touts the ""uninterrupted surface that flows seamlessly over the edges"".  Okay, one question.  Did anyone actually hold this phone in their hand before bringing it to market?  Because if they had, they would know that your hand cannot hold the phone without touching the ""seamless edges."" Obviously.  So, various parts of your hand are constantly interfering with the function of the phone. So, just holding the phone, my hand is constantly fighting with my fingers for control of the phone.  I'd like to know -- who was asking for their phone to be turned into an infinity pool?  In case someone from Samsung is reading this, let me answer the rhetorical question: NO ONE.  No one cares that their phone wraps around the edge if it interferes with the operation of the phone...In other words -- form over function.  Give me a phone that works well over some gimmicky new change that no one cares about anyway.  Stop copying Apple, and bring back a real Samsung Galaxy...",32
3.0,Loaded with tons of useless sprint bloat ware,"August 11, 2017",1,"True that it's was unlocked , what wasn't stated was the fact it was a sprint unlocked phone. Loaded with tons of useless sprint bloat ware. Need to root to get rid of all if it. But it works and it's a galaxy s8",11
1.0,Died within 3 months.  No option to replace/repair.,"February 9, 2018",1,"Crashed within 3 months of receiving the phone, wont turn on.  ""US Warranty"" expired 10 days ago.  All sorts of reboots have failed.  Not the battery, but the motherboard or however it's called.  I tried emailing customer support but it keeps bringing me back to the purchase screen.  Does anybody need a paperweight?",1
5.0,Works with GSM and CDMA sim cards.,"August 30, 2017",1,Works with Verizon and AT&amp;T..; Tried both sim cards. No issues. More than likely will work with international sim cards. Upgraded from pixel XL plus.,2
4.0,Detailed Review from Dedicated iPhone User,"August 5, 2017",0,"Are you on ios and wondering how difficult jumping ship to the android flagship phones would be?  Well, that is exactly what I did and here is my experience...I'm starting with my Conclusion because this is long: I love the hardware aspect of the Galaxy S8+ with very few exceptions. It's a beautiful phone. After a couple of weeks I have my phone useable with fairly similar apps and functions I used on iPhone. I like quite a bit of the additional functionality and customization offered. However, using the phone is like having every developer trying to turn the phone into a personal billboard trying to sell me something unless I'm willing to shell out $2 to $3 per app in most cases. To gain some of the higher end customization without ads can cost $5 or more in many cases.  It is quite a bit less efficient in every day use due to lack of streamlined integration between apps and additional ads...ABOUT ME.I have pretty much used ios for all my smartphone and tablet needs for about 8 years (or whenever iPhone 3gs came out - I'm 99% sure it was before 2010).  I tested an android tablet for about 5 years ago and I was not impressed with the weight of the device nor the android apps so I stayed with ios.  I'm pretty sure after that experience is when I purchased my first iPad.  About a month ago I had a water incident with my iphone 6 plus and had to decide what phone to upgrade to..My motivation is because there are so many exciting phones in the near future, the Samsung reviews are extremely positive, and the Samsung S8+ is so much cheaper than the iphone 7+ after just months of being on the market (and I don't think this trend will change anytime soon). I jumped ship from ios so I could make a better decision about the next iPhone before its release (iPhone 8+ or whatever they name it).  I've used the Samsung Galaxy Plus phone exclusively for about 3 weeks. Here is what I struggled with, my suggestions for non-android users, what I've learned about android ecosystem, the pros and cons post switching, and what I will likely choose next...PHONE DESIGN.Big Pro - This phone design makes people drool. It looks great and it feel great in the hand - especially when you compare the plus size versions.  I could have gone with the plain size of this phone and been absolutely happy. My eyesight isn't that great so the larger screen is great..Pro - The size of the phone is great in the hand.  The smaller one is even better. It feels better than iPhone Plus in the pocket, however the height is about the same so short pockets still cause issues..Pro - Build quality seems top of the line. Buttons work great, etc..Pro - I like the color options better than other phones out there..Meh - Expected to be a fingerprint magnet - and it is. LOL.Con - The hard to reach finger scanner on back - I type the unlock code OFTEN due to placement..Con - Dedicated Bixby button - this button is just in the way; its placement causes accidental Bixby engagement all the time and Samsung has locked users out of reassigning the button..PERFORMANCE/BATTERY.Pro/Meh - In terms of speed the OS (Android Nougat I believe) on this device has come quite a long way. Overall I found the OS response almost on par with ios.  I understand the difference between open architecture and Apple's closed architecture, so this is a great achievement but it doesn't outperform ios in my use so I can't mark it as a clear Pro. It felt capable in every way. It didn't glitch in a way that I didn't find acceptable but ios still wins here..Pro - The ability to change performance modes is nice for increasing battery life or performance. I don't play any high performance games, but the gaming folder options to set the phone as a priority for gaming (no interruptions and high performance) may be the reason for some users to choose this over iPhone..Pro - Quick charging and wireless charging are nice to have available (although I dont have those set up in my house)..Meh - With the customization of this phone, it is easy to affect battery life without realizing it. In real day to day useage, I don't have all my charging stations set up for this phones usb c connector - I have iPhone chargers set up in many rooms of my house out of necessity. With most of the usb chargers I have, I dont feel this phone charges much faster than my iPhone. In my experience so far the phone underestimates how long it will take to get to a full charge by quite a bit maybe 20 or 30 percent. The good part is that I don't think it will be any worse than using my iPhone - but I'm not charging this thing any less either..DURABILITY.Big Pro - Waterproof. Since my last phone died due water and I was always putting my phone in a ziplock bag to run when weather was questionable or out at the lake, this is something I am glad to have..Meh - Screen glass is marketed to be pretty scratchproof. I've ordered a screen protector and I tried to keep the film on the glass while waiting for it to arrive, but the film didnt stay adhered but 4 days or so.  I've been careful and only carry the phone in my pocket by itself and I have a scratch. I've never scratched a phones screen this quickly but there are so many factors that I won't list it as a con..Meh - I cant speak to back durability personally since I was able to find protector quickly and have not dropped the phone. But videos online show that the back can crack if dropped on concrete from only 3 feet which is about waist height. Although other drop tests show it surviving drops from 5 feet, most crack the backglass at this height. Drop tests online seem to indicate decent front durability often surviving a 5 foot drop. From what I've researched, the front seems as durable as (if not a bit more than) an iPhone and the back really dictates a cover..SCREEN.Pro - The screen resolution is great. I do like the screen, but in use at mid arms length away I can't tell much difference with the resolution at max or the mid setting. I appreciate the ability to run mine at the mid setting to save battery life..Big Pro - I stream movies on my phone often and getting a larger video with a more narrow phone is a GREAT experience..Pro - The curved glass is just sexy on electronics. The screens edge does a great job of ignoring touches when holding the phone. That edge is visible when the phone is face down so it can be set for notifications and I've seen the ability to run a stock ticker down it..Pro - Always on display with very little battery impact. I didn't realize how often I turn on my phone just to see the time or even date. Once this is set to disply the things you are 'just checking,' you will save some battery life..Con - The screen seems VERY dim in comparison to iPhone. It is capable of a comfortable brightness, but when maxed out I feel like I'm using a reduced setting from my iPhone..CAMERA.Pro - That damn camera bump is gone!!! This phone will sit flat on the table - nuff said if you are using an iPhone..Pro - The cameras (hardware) on this phone are best in class.  I give this phone the edge because in low light, it captures more light than any Apple phone.  In bright light, it's a draw unless you truly have need of the 2 cameras on the iphone.  In my use, my cropped images come out great so a 2nd lens doesn't add the same value as low light performance.  My video needs are the same - I need more low light performance than ability to use a different lens..MEH - I'm not labeling this a con on purpose.  I know there is a phone out there with 2 backfacing lenses. 2 lenses do not make me want that bump on the back of my phone..STORAGE.Pro - You get a respectable 64 Gig onboard and can add a card (whenever you need it) to increase it at a reasonable price using standard 3rd party memory cards.  None of that bulls**t Apple gouging..PORTS/BLUETOOTH.Pro - Its accessories are all generic. It is so nice to buy an extra cable for $2. I know I can buy 3rd party apple cables but some fit well and some are so tight you may damage the phone. I LOVE not having to deal with that - although switching all my phone docks and cables did cost a few bucks. If the next iPhone switches its port, I wouldn't be able to use them anyway..Pro - The earphone jack. I am no audiophile and have gone wireless for audio in most ways. But by design, my car connects phones to the radio with an audio cable. This phone requires nothing new to use that. Its an added plus when I forget to charge my wireless headphones..Con - The usb c connection just doesn't feel as tight to me.  When I connect the cable it doesnt align straight as easily as the lightning connector - even with using the cables provided with phone. Also, I get errors from different chargers that the phone is not connected completely. I think the error is because the phone is expecting a fast charger, but it has me a little concerned about reliability in the back of my mind..AUTHENTICATION/SECURITY.Pro - Eyescanner is great for unlocking phone. I've had better restults than many reviews. Mine will usually scan me correctly from a reading position if I pull the phone up toward my face about 2 feet. Even in dim light it usually reads which greatly reduces this next con..Con - I am sooo used to the fingerscanner, it is an unatural action to unlock ANYTHING on this phone. The placement is not where I can reach it naturally so I have to shift the phone to scan and it has gotten to be a real pain in the ass when I unlock apps..Con - Eyescanner either does not work to unlock apps (like paypal, etc) or it isn't coded in a way to easily connect it. It seem to only unlock phone..Con - Did I mention logging into apps is a pain in the ass on this phone? Dashlane is an app that makes this a bit more bearable but once you know how easy it is on Apple it is hardly comparable replacment. If you use financial apps, you will dedicate some time to trying to get around this. I think on the standard phone the fingerprint scanner felt more accessible so this may be an issue specific to the plus model..Meh - Facescanner is available but a photo can unlock the phone. As easily hacked as this is, I don't see the point of using this. Maybe if I wanted to lock a younger child out of my phone. Anyone over the age of 8 that wants to get into your phone will get past this lock..Meh - I generally don't feel as secure with my data in the apps, OS, and features of this phone and the android infrastructure. Many find this a pro since you can choose all these different apps to help. It is the same feeling when I use my windows computer, security is all on my shoulders and I better address it someway. And all the free solutions have ads. Apple has a great track record with securing data, privacy, etc. Everything I read about setting up android points you to security features to enable. Am I protected? I've installed some suggested apps, but who the hell knows..CUSTOMIZATION.Pro - Out of the box, this phone is one of the most highly customizable phones available to change your experience to how you want the phone to look and behave. You can add and remove features of the OS (like the app drawer which iphone users do not have), edit how app icon looks, rename or remove app names, etc. Some customizations are pretty sweet - like backgrounds can move with movement of the phone and the camera can be used to sync the background with whatever colors the camera is capturing..Pro - The keyboard can be reduced in size and offset to the side of your prominent hand so that the keys are easy to reach with one hand. If the Big Con for word prediction didnt exist, this might be a reason to change phones when using plus size..Meh - Speech of OS. It is good but Apple does relistic speech better..Con (if new to android) - It is overwhelming to use this phone out of the box without some grounding first. It may be licensing or userbase expectation, but there are dual applications for many functions. It is preinstalled with Samsungs version of chat, email, and browser apps as well as the Android standard equivilent. As you set these up and start using them, they'll be prompting back and forth to change defaults. Some are similarly named and the functions between each have nothing dictating where the app settings will be located, how to engage the settings, etc. The OS does not have any wizard guiding you through steps in an order that makes sense. Apple sort of walks you through step by step of creating your Apple account first, then security choices, etc. You get none of that here. You keep tinkering with creating accounts and settings until something works, then you move onto the next thing you want to work. It may take a week to get this phone to replace an iPhone completely if you use many apps at all..Big Con - Using the keyboard drives me close to insanity because of how often the wrong word appears. It is functional (I've defaulted to using Gboard after some comparing of 3rd party) but it takes about twice the effort as iPhone. If I hadn't used iPhone I likely wouldn't notice but I have used one and I notice this fault - every time I have to type an email or text message..Con - I have some loss in trust in settings to take and work as expected. I've had this phone ring at work when I thought I had do not disturb set. I do not know why the setting changed and it was easy enough to address, but you must click and look for check marks, okays, enable, save buttons that iPhone never requires you to click.  There is no standard across the platform so unless you exit and go back into a setting, I never know it took..Big Con (for my use) - Enabling handicap features can be painful. On iPhone, I can set my phone up to triple tap to enable text to speech so the OS will read aloud to me. I use this very often to have kindle books read to me without having to rely on audible or paying for whispersync books. Enabling this on android is very difficult and it will not continue to read past a paragraph max. If someone has figured this out, please respond with comment..Big Big Big Con - Ads, ads, everywhere. Do you like having your phone boot into a screen with a big ad displayed in the middle of it? Well android provides that functionality - in fact every developer over uses it in a way iPhone users do not experience. Once you customize and get some crazy ad resulting, you'll need an app to find what is causing it. In fact, I almost returned this phone on day 2 because of an ad. And I got some good advice I'm passing along to you if you keep reading..FUNCTIONS.Pro - Best 3d experience available on a phone. For under $10 you can get a 3d headset for your phone and be immersed in some pretty awsome videos. Yes, iPhone does this too, but Samsung does it better. What I did not know is that the experience is 360 degrees. You'll need to stand up to turn around and see what is behind you, but when you are flying in that jet, you can see the pilot if you turn around. I watched a cartoon with aliens in front of me and rabbit hiding behind me and I missed half of the action because I kept trying to check what the rabbit was doing. This is not something I need to have in anyway, but it is fun and costs very little to get set up. Be forewarned, you will be seasick after your first use and riding a rollercoaster standing up in 3d can make you fall down..Pro - Audio over wireless just sounds better to me compared to iPhone 6. I don't know about other versions but with same headsets I get more bass, etc..Meh - Phone calls are okay but I'm not impressed with the app. It is harder to use and integration between apps is not all that great. Here are some of the items harder than iPhone - answering a call, finding and calling a contact, setting up a 3way call, adding a new call into a current call (still haven't gotten it to happen), selecting a phone number in another app and having phone app open and call..Meh - Bixby is Samsungs response to Siri (and Google Assistant which is on this phone also).  In concept Bixby should develop into something more useful than Siri for chaining commands together (set this setting and opne this app, or open this app and do this), but it is not fully realized yet. Having to hold the button for the duration of the command comes difficult to me and it feels unnecessary and I just don't like it. And I don't like that button anyway. Engaging google assistant is the same as Siri and I like that way of turning it on better. I've used Siri more so I know what to expect and I know what it does. I have less favorable results with both of these but Bixby was only recently enabled. I think it may develop into something pretty nice to use if Samsung will rethink that button and the requirement to hold it for the duration of the command. And honestly about half the time I've clicked on the Bixby button, I was trying to hold my phone or adjust my volume - bad placment..Con - One better like clicking okay and yes to use these apps. Android suffers from the same thing Windows does. You have to click an extra time or 2 to get a function to set. Even when logging in right now, I may have to push the home button, then swipe up, enter a code, and then click an ok to proceed. On my iphone, I pushed the home button and let my finger rest there and I was in. The majority of system settings and apps have similar unneccessary extra selections and swipes..Con - Speech to text in voice assistants, text message or email is truly unpredictable. I did not truly appreciate how well Apple does this until I stopped using it on this phone. It is really that bad in most real life situations that I want to use it..Big Con - There is an emergency call button (it will dial 911 if you click it) that is badly placed on the unlock screen. I conciously have to avoid hitting that stupid thing 20 to 40 times a day. It's these things that seriously puts iPhone ahead of Samsung in actual usage.  I don't have issue with it there, but I need option to move it up on screen where I won't accidentally hit it. I CANNOT BE THE ONLY PERSON THAT HATES THIS..Big Con - Audio volume is ok for music apps but it has an annoying warning about excessive volumes damaging hearing that I want to disable forever and it won't let me. I wouldn't mind seeing the warning and have it go away in a couple of seconds, but you must interact with the warning manually. It is especially irritating because of this next big con..Con - Audio in apps are extremely low when using cabled headsets and at least some on wireless. One example is podcast apps. I have to max out the phone volume and increase my car stereo volume to hear them at the same volume of songs. I use a jabra headset when driving in my car - it's what I used to use with my iPhone and the same issue is present with it. I don't know how many apps are affected, and it may be setting related, but it is an issue out of the box..Con - Videos do not go full screen by flipping screen sideways. In almost every instance iPhone does this by default. It is not the case here - ofen it takes a click or 2 to get that to take..APPS.Pro - Multiple app stores to download products..Pro - Because android allows more access to hardware and OS, there are apps for a whole different use than what Apple apps provide. There are many apps to add functionality to the phone. The phone can go into silent mode or reduce its volume anytime you arrive at work for example. You can change your icons from developer default to marbles with the app name listed on them..Meh - Apps are mostly as functional as what IOS equivilent provides, but they aren't streamlined for ease of use. I miss my iPhone apps quite a bit..Con - Most underground app stores likely have viruses in part of their offered apps..Con - Most free apps have ads..Big Con - Unless you are willing to download apps from 'risky' locations, apps without ads are double or triple the price on Apple. I rarely see any paid for app include an ad but I see many paid for apps include apps after purchase..UNTESTED.NA - Provided headphones. They are marketed to be $100 street value but I use wireless audio and haven't had the need to test yet...And here are my suggestions for those not used to Android:..Don't do as I did. As soon as I got basics down (before I sorted out what I needed to work), I hit the store and got lost in downloading free apps. Before I knew it I had a bunch of apps I didn't remember the function for and I included a launcher that sounded soooo great.  And then I figured out what came with those downloads - apps. I was UNHAPPY for a day with an app on my home screen. It was from the launcher by the way. The launcher made me about half crazy trying to work against it. So, if you are stuck in this mode, uninstall, uninstall, uninstall. Airpush Detector is an app that can help identify sources of ads...Stay with Samsung's default touchwiz launcher at first.  A launcher gives you a look and feel to the device and determines what functions you can add and remove from the settings.  When new to android, touchwiz gives plenty to play with and see what is available and you don't get embedded ads up front...Put the settings app somewhere you can find it easily...By default, the touchwiz launcher gives you a main landing screen that has a google search field and the primary row of phone related apps you see on every screen and one seconadary row of icons that belongs to this landing screen only. When you scroll to the right, the primary row will go with the view and the secondary will go offscreen with the rest of that landing screen. The idea is that the apps on the secondary row are your most frequently used apps along with the main phone apps on the primary row. When you scroll to the screen to the right, that screen is similar to what iPhone screens look like - a grid for placing apps over a chosen background. Each time you scroll to the right you can add one of these grid screens as iPhone does. Something not found on iPhone is an app drawer. It is available from each screen, if you swipe upward on the primary row - there is an up arrow on the primary row indicating the app drawer and you can choose to keep or remove a dedicated button that opens it as well. That drawer has a default copy of every app installed on the phone. If you want one on any of the main screens, press and hold an app inside the app drawer and it will let you pull it upward out of the drawer and it will drop to whatever location you release it at. The copy will remain in the drawer unless you explicitely delete or hide it from there...If you already know you don't like the app drawer concept, you can remove it and the upward screen swipe function will go away and all installed apps will drop onto the those grid screens - just like how iPhone behaves. If you are getting lost looking for apps, go ahead and remove the app drawer now to get closer to the iPhone default setup: Settings app icon &gt; Display &gt; Home screen &gt; Home screen layout.  I suggest adding it back at a later date to see if you like it later; once there isn't so much to get used to at once...You likely are used to having a set of apps on the main row of your homescreen from whatever smart phone you come from. Change the row of apps on the primary row to match what you currently use and set those apps up for use...The timeout to black out the screen is way too fast when one is trying to figure out how to configure the phone. Go to settings and change setting not to lock if looking at screen.  Bixby can help find - just hold the button and ask to change that setting. If you have no Samsung account, you get to set up your account now...The phone is likely completely unlocked to anyone - you should set up security at some point - I suggest setting the passcode, the fingerprint scanner &amp; the iris scanner. You'll be unlocking the phone once you do this, so decide if you want to do this now or later...The phone comes with 2 app stores installed, they are Samsung Market and Google Playstore.  I do not group my apps by developer. I group them by what they do. I suggest you pull the apps out of any folders they are in and put the near each other.  I usually look in the Samsung Marker first to see if there is a version of an app developed specifically for this phone and if not, I look in Google Playstore which will be developed for android phones in general...Next get some sort of security on the phone. Most carriers will have some sort of security app pre-installed. Launch it and make sure it is set up. I also installed Avast from one of the app store due to its popularity across android forums...If you are like me, you now have lots of apps running in the background. Press the dedicated recent softkey next to the home button. It is indicated by 2 arrows making a box. You can close them all...Initially, I was getting confused by apps provided to do same thing. Select an app for each function and remove the other app..Messaging clients: I hid Messages (it wont uninstall) &amp; stayed with message+ until I could navigate the OS easily..Browsers: This is a difficult choice. Samsung Internet(purple globe) is designed to be integrated with this phones hardware and shows to be most similar to iPhone's browser for efficiency.  In my usage, it blocked sites that Chrome didn't and that I didn't feel were unsafe.  If you have no preference and gmail isn't your default form of communicating, I'd disable Chrome (no uninstall available) unless you have same issue I had. If you are tied to gmail, I'd use Chrome and hide/uninstall Internet if it'll let you...If you were using an iPhone before, Samsung has provided an app called Smart Switch to hook to your iPhone with provided hardware in the box (the one with the usb hookup adapter) and it will scan your iPhone and set up your contacts, move your photos if you have room, and find matching apps from the stores.  I'd run that at this time...Now go find a free background or theme you like in one of the stores..Select what displays on your always on display..Set up your apps and you should be set to use the phone for a bit...Once you are comfortable using all that you have set up - maybe a day or 2, set up the edge app. You'll have a better idea by that time what might be nice to have on that shortcut...Other Suggestions:.Set do not disturb on a schedule (in the settings app) if you get woken up by text messages and such at night..Block blue light with sunset (in the settings app) - supposedly reduces affects of phone screen on your sleep..Set finger scanner to swipe down to pull notifications open - honestly I dont use it, but go ahead - it's kind of cool...Note:.You cannot delete apps that are sitting on the primary apps bar - you must relocate it to the grid. Depending on app, it may not allow uninstall, but you may be able to disable and/or hide.  Worst case, make a folder and hide all unused apps in it...After a few days, research what a widget is and set one up on one of your screens - Maybe a calendar or a clock..After a few more days, research what ""edge"" apps are available to you...Some apps that I'm using:.Ad source finder- air push detector (suggested by coworker).Downloaded &amp; changed keyboard to GBoard (suggested by forums and tested well against others I tried).Ad blocker - Crystal Ad blocker (can't remember why I chose this).Pw manager - Dashlane shows up top in many reviews (you have to engage the app to set up the pw).Browser - Puffin pro (free has ads) for speed of use - but it has a drawback of memory consumption compared to other browsers.Chat client - Textra (mainly testing from high reviews).Widget - I'm using a widget called Month to put a calendar on one of my grid screens.....",26
1.0,Unlocked S8 will not fully work on ATT / Verizon ...,"September 8, 2017",1,"Unlocked S8 will not fully work on ATT / Verizon.  These features are blocked:  HD Voice, video calling, volte, and wifi calling features",11
1.0,"At first its ok, then it slowly starts to break down...","September 23, 2017",1,"Just an average phone. The selling point being that it's an ""edge"" is kinda pointless being that most cases cover up around the edges. Gets in the way of some video formats, covering the bar. And the screen protector helps but because of the ""Edge"" it leaves the sides exposed. Now the case will cover it as I said, however it will also slowly peel the Screen protector off. And believe me you are gonna need that case. All the protection you can get. Had a foot drop, not only do I have a cracked screen but an actual hole. Waterproof selling point out the window. With such a high maintenance phone, idk why you would have it near water in the first place. Had this for a few weeks, battery was great until recently,  drains more quickly now. Damn ridiculous. (Update: beside battery continues to diminish it total life span, now having trouble shooting and storing photos. They become corrupted) I'm done with this phone, should of given LG a chance.",7
4.0,i bought 2 at once. one came with the ...,"September 26, 2017",1,i bought 2 at once. one came with the upper corner not displaying anything. the other is laggyon the upper half of the screen.,0
5.0,Not for clumsy people 😕,"September 24, 2017",1,"Awesome phone but if it gets dropped in just the wrong spot, part of the screen will crack.",1
1.0,buyer be ware they don't disclose that this unlocked version ...,"September 28, 2017",1,buyer be ware  they don't disclose that this unlocked version will not work with some of the Verizon apps  I spent 2 hours on the phone with Verizon tech support before they figured out it was a universal phone that didn't have all the capabilities to utilize Verizon apps  I will never buy another phone from here  it was an expencive lesson learned,4
3.0,Three Stars,"November 8, 2017",1,K,0
5.0,its an amazing phone stop reading useless reviews and get it,"August 29, 2017",1,"Fingerprint reader is not that Big of an issue people, its an amazing phone stop reading useless reviews and get it.",1
2.0,This phone is a bad investment,"January 30, 2018",1,This is the worst phone you can buy a used phone samsung galaxys8  drop call and can't  dail out  just a headache I wish I could return it but I guess got bite the bullet,0
5.0,Five Stars,"August 25, 2017",1,No issues so far,0
2.0,Benjamin,"October 6, 2017",0,hello i bought the Samsung galaxy but when the phone detects moisture it doesn’t charge the battery. How can I fix it?,14
2.0,Two Stars,"December 24, 2017",1,Not charging,1
4.0,"Great phone, Verizon compatible with a few minor bumps","September 13, 2017",1,"The Galaxy S8 is a solid, quality phone based on my use of it over the past month+.  It was a welcome upgrade to my S5, which had become terribly buggy and crash-prone with the latest software updates.  I hesitated to give Samsung another try after so many later problems with the S5...In the end it was worth the upgrade.  As expected, the S8 was fast and slick, although some of the standard apps suffer from usability changes for the worse, compared to the S5.  I have come to expect this with any major software/hardware upgrade so it's hardly worth mentioning...Of note however, is the hoops I had to jump through to get this phone working with Verizon.  This review has less to do with any issues with the phone itself (there have been almost none) and more to do with the general incompetence of the specific staff at my local Verizon store...This unlocked 64GB phone is perfectly compatible with the Verizon network and now is working great; however, the Verizon store employees were unable to get my phone working out of the box because it was not a ""Verizon Branded"" S8.  Do yourself a favor; call Verizon tech support to get it figured out.  After almost a full day of fruitlessly working with the store employees and managers and being sent on one wild goose chase after another, a 15 minute call to Verizon tech support resolved everything...Note that this phone takes a mini SIM card and can't simply be swapped from the S5; this is why I had to endure a trip to the local Verizon store at all...Also note; if activating this unlocked phone on Verizon, they will not allow you to download or install their standard Verizon voicemail app.  You will be required to download another voicemail app/service from the Google app store.  Not a big deal; Youmail fits the bill just fine for me...Other than those few minor bumps, it was much worth getting the unlocked S8 on Amazon for hundreds less, without being stuffed to the gills with bloatware, compared to the Verizon branded S8.........",7
5.0,Five Stars,"September 23, 2017",1,Nice,1
4.0,phone battery is quickly discharged.,"September 26, 2017",1,phone battery is quickly discharged. I am using minimum apps but still discharging faster than I expected when bought this phone,0
3.0,BE CAREFUL WHO YOU BUY FROM,"November 15, 2017",1,"Good phone, but the difficulty associated with rooting and the issues with the seller force me to give it a three.",0
5.0,Five Stars,"October 12, 2017",1,Best cellphone ever,0
4.0,Four Stars,"August 14, 2017",1,"Great phone, screw bixby.",0
5.0,Amazing phone,"September 17, 2017",1,"I upgraded to this S8 from my S6 Edge since I was getting fed up with the capped storage capacity at 64GB otherwise I probably would have waited another year or 2. (And sun spots which burned permanent purple dots on my front facing cam. . .)..This phone has some upgrades which I personally enjoy:.-Battery Capacity. Holy cow. This thing actually lasts me over 10 hours of almost constant Netflix streaming with brightness at 75% with bluetooth wireless earbuds and that only bring its to about 30-35% battery. It then still lasts the rest of the day at 25% brightness taking it down to just about 15% battery. (I normally start charging it up once it hits 20% though).-Camera Function: Incredibly fast focus and quality. (Only minor con is that it's not amazing in low light, using ProMode helps a bit though).-Smooth touchscreen with a lot of customization features within the phone itself..-Being an unlocked phone, minimal bloatware comes on the phone. (Sadly there are some things...).-You can easily turn Bixby off if you don't like it. (The camera item search/translator is pretty fun though!).-Always on display is actually really helpful for me since I don't have to reach over to see the time if I randomly wake up in the middle of the night. I keep it simple without a background and just colorized text, so it doesn't seem to consume much battery even if it's. . . always on. (You can also set it up to show during certain hours in a day.).-It still allows your to insert microphone jacks..-USB-C, I personally like it since I dont have to worry about turning it around to fit anymore. (Box also comes with some adapters.).-And obviously the MiscroSD storage. Stuck a 128GB card in there upon arrival...Some downsides on the phone:.-Fully made of glass. It's not cheap feeling in the slightest, but it makes you a bit more paranoid if it does fall. (Highly recommend a good case for this phone).-Wish this came with a non-Edge version. Honestly don't enjoy it that much and causes issues with a lot of screen protectors, but I couldn't pass up the sale on the phone..-Comes pre-installed with Facebook. I don't use facebook so it's just an annoying app chilling on my phone which I'd rather have completely uninstalled instead of just disabled..-Bixby button. . . well that thing is just kinda there. I don't hit it often but when I do it's just mildly inconvenient. Thankfully my case has little ridges on the button which make it easier to locate the volume when needed. The button can become an issue on some phone stands though...This phone was able to hit all the things that I want in a phone: Good camera, long battery life, adjustable storage, crisp display, and functional..All in all, I very much enjoy this phone with only minor gripes which aren't enough to make me dislike the phone at all...(Yes, this phone works with most if not all carriers. That includes Verizon. You can even see this written on Samsung's fine print for the phone. You may need to have the SIM card activated in another phone first then switch it into your S8.)....",6
5.0,Five Stars,"September 22, 2017",1,Thank you.  All be ok.,0
1.0,One Star,"January 30, 2018",1,,0
5.0,Five Stars,"August 27, 2017",1,"It DOPE,IT REALLY DIFFERENT",0
5.0,Ygb,"September 23, 2017",1,Th h,0
1.0,No Phone,"December 25, 2017",1,Bought for my wife for christmas was delayed for 2 days then when i recieved it i opeened it there was no phone inside only a charger amd owners manual,3
1.0,AMOLED Screen Defects Appear After Warranty Ends,"October 21, 2017",1,"Just after my support ended, my screen seems to have begun having a hardware issue. Horizontal lines have begun appearing, and it looks to be a hardware issue. Pretty disappointed that the Amazon support does not last longer considering I've seen multiple posts online about this being an issue. I haven't had any drops or water issues with the phone, so it looks like the AMOLED screens become defective after a certain time potentially.  Note that if you contact Samsung about this, they will require you to send your phone back, which can be a problem if you do not have another phone to use during that time. Buyer beware!",13
