Rating,Title,Date,Verified Purchase,Body,Helpful Votes
1,"Brand New Only Outside, Fraud.","May 8, 2017",1,"I've bought this Iphone as an brand new Apple. It comes looking like a brand new product. From the box to the device appearence, the charger and the headphones, But it has been not been an ""Apple"" experience at all. I've had five Iphone before. Whith less than six months of light use, it started to seriously bug. I took it to an authorized premiun Apple technical assistance and just find out the phone was not original inside. Apple cant even help me. They cant even fix it.The screen is not original and many other itens are from used phones. I do immediately request a position from the Amazon and from the seller. This is seriuos fraud. Wait for your asnwer as soon as possible, before i take other providences. Joao 08/05/2017.",261
4,Trick!!!,"September 8, 2015",1,The guys from unlocked world have attach an other label with 128gb but the phone is 64gb! So be very careful when you pick up your order they may have made mistake or intentionally make it like that... I will not take anything from them anymore! P. S. The phone works excellent!!! But is 64gb and I pay for 128gb!!!!,655
1,DO NOT BUY FROM THIS SELLER!!,"November 16, 2016",1,BUYER BEWARE!! Opened the box and there was play doh instead of a phone!!,"1,117"
1,SCAM !!!!!!,"September 6, 2016",1,IT WAS A SCAM ! I RECEIVED THE PHONE IN THE BOX AND WHEN I OPENED IT I FOUND PLAYDOUGH IN IT AND NO PHONE !!,343
1,FULL OF PLAY DOLL INSTEAD OF PHONE,"July 20, 2016",1,it was full of play doll! unbelievable!!! I spect my money back NOW!!!,780
1,I was fraud,"August 6, 2016",1,I was fraud until today the box was open and my surprise is that in the interior theres no phone buy only a clay. Si this a fraud o what need an answer,551
4,An Android User's Review of the iPhone 6: Read this if you are thinking of switching from Android!!!,"January 28, 2015",0,"So I made the switch from using Android to the iPhone back in October, and I've been using the iPhone 6 for the past few months now and can give a detailed review on what it's like to switch over.  Before this switch, I've used the Samsung Galaxy S2 (first smartphone ever!) and also the Nexus 4.  Since I'm a tech enthusiast, I'm well versed and have played around with many other Android devices, including all the big names, Galaxy S5, HTC One M8 and M7, One Plus One, and so on.  Here are my thoughts:..Things that the iPhone does really well (both hardware and software-wise):.1. Camera.  The behind the scene software for digitally capturing an image is definitely the strongest sell for the iPhone.  Other than the S5 and Note 4, no smartphone really comes close to having the same kind of image quality (no matter the megapixels) compared to the iPhone.  This was one of the reasons for me to switch over since I've started to dabble with photography and wanted a really good camera in my smartphone.  (Side note, if you read a lot of tech blogs, there is a notion that in the near future our smartphones won't accurately describe our devices anymore since making a phone call is probably one of the least commonly used features on a smartphone when you look at any average user.  Cameras, social media, emails all take a higher usage rate than making a call... really interesting, but anyway, back to the review)...2.  Reliability.  There have been maybe 2 or 3 times when my phone crashed and would have to be restarted, mostly due to playing some game that was not written very well for the iOS devices.  On Android devices, I've experienced a lot more crashes, and that may be due to the fact that so many apps haven't figured out the best way to optimize the app for each individual phone due to the fragmentation problems or something else.  Either way, I feel like the iOS environment and hardware is more reliable in my everyday use...3. Fingerprint sensor.  Once you've used it, you won't go back.  The S5 is not that close yet in terms of usability with their sensor.  The one in the iPhone 6 works really well.  I definitely have found myself using my phone more because of how easy it is to unlock and install apps...4. Control of apps.  This is an interesting point.  In general, you get way more control over how to use and how to integrate your apps on Android than iOS.  But in iOS, it's really interesting that you can control the kind of notification that gets sent to your phone, background refresh, location requirement, and access to certain things like photos and camera.  In Android, you can do all of this as well, but sometimes for a lot of apps you have to have root access...5.  Double tap to bring down the row of apps.  I can't believe no one has thought of this before.  A lot of Android phones have gigantic screens, but no one has really figured out how to best get the users to interact with that.  You can tap the home button twice on the iPhone to bring down the top few rows of the apps so that you can access them in one hand use...Here are the things that I miss on Android:.1. Full integration of almost any apps and control of default apps.  I can set default apps on Android whereas Apple does not allow that.  I can open up photos and upload them to Dropbox or any other app that I choose to, whereas Apple doesn't allow uploading to Dropbox via the Photos app (you have to open up Dropbox, then select upload and then go to Photos from there)...2. Better email.  In the mail app for Android, you can attach almost any file on the phone.  You can't do that on Apple.  You can't even attach a single file.  You have to share a file as an email.  So, forget about replying an email with an attachment.  This is pretty annoying...3. Productivity is better on Android.  If you are a big dropbox user, you probably know and love Dropsync on Android (seriously, best 5 bucks spent on any app).  You can have an app that syncs and download any material from Dropbox onto your Android and then sync it back up when changes are detected.  It's so seamless.  Apple does NOT allow that (mainly because they don't allow background apps from accessing the hard drive, or something along those lines).  So you have to download the file you are interested in manually from the Dropbox app.  It just slows you down a lot, especially if you get to a part of a building where there is weak signal for wifi or cellular data...4. Notifications are way better.  Why can't Apple make one button that clears all of your notifications?  You have to individually close each app's own notification.  I pretty much leave my notification screen untouched...5.  Some other things that many already know: Google Now is way better/useful than Siri.  Material design looks awesome! Way better widgets and the fact that you can have widgets!! Oh, and you can swipe right on the home screen on Android and that brings another screen from the left side... can't do that on iOS, the home page is set to be the left most one.  More customization and etc...Conclusion:.Overall, I think the iPhone is a fine device to use and you probably won't regret investing in one.  The customer service from Apple is top notch, even if their parts cost an arm and leg.  I think that, and I hate to say this because it's going to sound like every blog writer out there, the choice really does come down to personal preference and what you use the phone for.  So, I've broken down my recommendation based on user case scenarios:..If you are user type.....Workaholic, Students: Android will be the best option unless your company/job dictates that you use an iPhone.  The integration with all the apps and the feature with dropbox is just so important to anyone who works on their phones and other mobile devices.  I would either get a pure Google device (N5 or N6, I like smaller phones... so N5 is up there) or a Google Edition device, or the Moto X.  Samsung and HTC are also good choices but updates may be slow.  One Plus One is actually pretty cool.  They are not the best when it comes to customer service since they're a small company filling huge demand, but from my experience, the device is solid and definitely a work horse...Medical and Science community: iPhone.  Unfortunately, most of the med and science people rely on Apple products, and a lot of new apps still come to iOS first or are better updated and designed on iOS...Recreational, use a phone as a communication device and for fun:  iPhone.  The camera and social apps are fun to use on the iPhone...For older folks: This is a split.  If you've used Apple products before, then iOS will be easy to learn.  Android phones have gotten a LOT easier to use thanks to a big push from Google dealing with not only the UI from a software perspective but also from a design perspective.  It is more intuitive than it used to be...Photographer, blogger, foodie: iPhone 6 still has the best selection of apps and arguably the best camera.  Samsung's camera is great, but the company is known to really bog down their stellar devices with bloatware that ruins or significantly slows down your phone after 1 year of use.  I love the HTC ONE in design, but their gamble on the cameras have not paid off for their customers or themselves...So was this the right switch for me?  As I'm learning more about the iPhone and iOS, I've realized that when the two year is over or whenever this phone dies on me, I'll most likely switch back to Android.  While I think I've been thoroughly spoiled by the fingerprint sensor, the productivity that I enjoyed on Android just doesn't replicate itself here on the iPhone.  Maybe it's not meant to be a super productive machine, but I guess my main point is that I'd like to have that option available when I need it...Another side note:  Most of the shortfalls of either Android and iOS can be bypassed via means of rooting, custom ROMs, and jailbreaking (in the case of iOS).  And I do understand that a lot of people enjoy doing this and can get their phones to work fantastically well.  I used to do a lot of customization and go through ROMs once every three days on my Android devices, but I've come to realize that I'd rather spend that time using the device than customizing it.  So, nowadays, I just want my devices to work right out of the box.  The little details like a great camera, fingerprint sensor, and the ability to have my dropbox synced on the go and a good notification system should all be there when I turn on my phone...Summary and TL; DR:.So there you have it.  An Android user's thoughts on using the iPhone 6.  Do I have regrets switching over?  After using my friend's One Plus One and seeing Material Design on my old N4, I definitely regret it.  But for now, the iPhone 6 suits my needs, even if there are occasional frustration points.  If you are an Android user, please consider all these points and google similar stories before switching...Also, I'm one of those workaholics and forever in search of super productivity, hence my review that I'd like to go back to Android.  However, I know plenty of people who swear by their iPhones for productivity.  If you are always connected and depend on a suite of iOS specific apps (including apps that are better designed or work better on iOS), then chances are you love the iPhone.  There are plenty of things to like and love about either OS.  It really does come down to personal preference...***UPDATE 2/9/15: I got to try the new Outlook 2015 app by Microsoft, and it has alleviated a lot of the email/attachment issues that I have mentioned above.  It allows you to sign into your Exchange, Outlook accounts as well as your Gmail, Yahoo, and iCloud emails.  You can also integrate your OneDrive, GoogleDrive, Dropbox and Box accounts, and that's where the magic begins.  Once integrated, you can attach any file located in those drives, which is great!  You can also attach files that are attached in emails that are already in your inbox!  And, you can now reply an email with the option of attaching a file.  Finally, you can decide if you want to open up links from emails in Safari or another browser installed on your phone (so, you are no longer bound by default Apple apps).  This is a huge step forward, and it's from Microsoft (a pleasant surprise).  ***This app has really improved my productivity needs, since when considering the iPhone we have to take into account the hardware and the software/app ecosystem, i think this makes sense to bump up the rating to 4/5.  There are still kinks when switching over if you are used to productive flexibility on Android phones, but right now the 3rd party apps are getting better and better at work-arounds...***UPDATE 1/2/2017:  The iPhone 6 has served me well over the past two years, but I've made the upgrade to the iPhone 7 a few months ago.  If you are interested in reading about my thoughts on the iPhone 7, you can read my review here on Amazon https://www.amazon.com/review/R1WITRNVJL6ALR/ref=cm_cr_rdp_perm......","1,204"
1,NO IPHONE IN BOX!,"January 10, 2016",1,"Bought an iPhone 6s 128gb! I came in 2 days. I opened the box, NO IPHONE! It had everything else except the phone! Who would do this? Completely unacceptable. BE AWARE!",577
1,The cable was not original The screen was not the original The battery was not the original Some pieces like a litter metal plat,"October 4, 2016",1,"I pay for a NEW iphone 6, and the cellphone it is not only refurnished, but badly refurnished:.The cable was not original.The screen was not the original.The battery was not the original.Some pieces like a litter metal plate and some screws were missed.The Apple guarantee is expired because the phone was activated ONE YEAR AGO, thatâ€™s why they send you a paper warning you not to go to Apple store because the â€œguaranteeâ€ù is with them..Obviously, the screen is damaged and I cannot return the device because I am not in USA. Who protects the foreign costumer?..",41
1,It's still NOT unlocked,"July 4, 2017",1,I bought one of this UNLOCKED Iphone but it does not allow me to put my spanish SIM CARD. It's BLOCKED! Please let me know what can I do!!!..I tried with another sim card from a different country and it didn't recoginze it either!!..What's happening?.,13
1,Received Fake iPhone.,"November 29, 2016",1,"Be warned! The product that I received was fake. The product was marked ""new"" but everything was dirty.  Product boxing does not match Apple fonts/colors. Everything feels cheap. The phone's body feels like plastic.  Easily scratched it with my thumb nail. Earphone plastic case has scuff marks all over.  It's a fake product. Searching for the serial number using checkcoverage.apple it comes up as an iPhone 5.",16
1,An Unbelievable Scam,"February 2, 2018",1,"After only seven months of buying this phone it completely goes out on me.  Totally dead.  I had to take it today to some far away Apple Store to have it properly diagnosed and fixed, praying it was just a battery issue.  It was a hardware issue.  This ""new iPhone""  of seven months, according to the Apple employee, is actually three years old, and had been previously purchased by someone else through a Verizon store.  And it had been opened and repaired too.  I can't believe Amazon sells such a scam to its customers.  I want to be fully reimbursed for this product.  Buyers, beware.",3
5,Great company!!,"May 24, 2017",1,"I was very concerned about buying an unlocked phone because of the horror stories I have heard, but my cell service provider was out of stock on the phone I wanted (this one) and the price was very high.  This phone was brand new, my service carrier had no problem setting it up.  I have had no troubles with the phone at all.  The phone came on time as expected.  I recommend this company to anyone who is trying to find a phone that your carrier charges way too much for.",5
2,No LTE.,"September 3, 2017",1,"Could not get 4G LTE to work, Checked with AT&amp;T; several times to talk to multiple agents and with Apple but no JOY...Plus battery was very flaky. Sometimes it would hold a charge for almost a day and sometimes it wouldn't last 6 hours. Sometimes  it would say (for example) 70% battery and a few minutes later it would say 35%, then plug it in and immediately it would again show 70%...The seller of this certified reconditioned phone is trying hard to market iPhones at a reasonable price.  Dealfisher is ready to refund and gave me an extra credit for my trouble.I did purchase another iPhone from Dealfisher which I finally got to work. It also had a 4G LTE problem. Looked at the internet and found an answer that worked. Buy a another SIM card and turn cellular data on and off three times. Bingo!...",2
1,Don't buy! Please read!,"July 11, 2017",1,"Do not get this phone please please I'm telling you, the price may fool you but the phone is terrible it freezes, glitches, the battery is bad, and doesn't have a serial number so you can't fix it at Apple or any other stores. Listen to my warning please because I am currently in the process of buying a new iPhone",5
1,keyboard will start typing on its own and bad battery. Didn't find any warranty,"February 3, 2017",1,"Bought for xmas gift and it's already popping up with different applications, keyboard will start typing on its own and bad battery. Didn't find any warranty. :-(",5
5,I got really lucky with this one...,"August 27, 2017",1,"great phone for a really good price at Deal Fisher..Of course there is always some risk when buying refurbished (not new) items, and there are many negative reviews out there..However this iPhone looked only slightly used, i.e. it was accurately described, and battery life is also good (not new but also not too far from it)..This is not a review for the iPhone 6 itself, as there are heaps of other reviews for it already, but all I can say is that it is still one of the best smart phones on the market overall (I did use an Android phone before, but then switched to Apple, as it ""just works"" better overall... (but some drawbacks still exists, namely not to be able to directly transfer e.g. MP3 files to it... I use the work around via Amazon music which also lets you download your own music on to the device, via cloud service.... it is a bit more complicated but ultimately it works)....",2
1,THIS PRODUCT IS NOT SOLD BUY APPLE!! IT ...,"February 12, 2016",1,THIS PRODUCT IS NOT SOLD BUY APPLE!! IT IS A SCAM!! IT DOESNT DESERVE ANY STARS! I BOUGHT THIS AND RECIEVED EVERYTHING BUT THE PHONE,436
1,"Ok that was my bad, but last week I realize that the phone ...","August 24, 2017",1,"On December 2016 I bought an Iphone 6, I did not realize (because it was written in small letters somewhere down in the product description) that the telephone was refurbished. Ok that was my bad, but last week I realize that the phone screen was lifting from the case (I have never let the phone dropped) I took it to the apple store and they told me the telephone was refurbished and there were some pieces missing like some screws, and the screen was lifting from the case because it was CHINESE  and not an original piece from apple...I am already upset because the telephone was not what I expected but in apple store told me that every telephone refurbished MUST be with original pieces and working perfectly. Also there is a problem with the charging pin so sometimes donâ€™t  get the charge  and it damages  the ORIGINAL  CABLES..WHO IS GOING TO RESPOND FOR THIS FRAUD????..",2
4,Personally great,"June 10, 2017",1,Very good for the price I got mine for 200$ has some scratches on the housing a fray in the screen that can only be seen from a 90 angle view down from the top of it the mute button doesn't work which was the only flaw unmentioned in the statemeant of its condition i wouldn't say it was a perfect purchase but it was a great one I don't regret and I had opened up the iPhone and everything was apple original however I myself have bought an updated jet black housing with an apple logo that lights up white and transferred all the parts and works great even replaced the button with a non apple part and that fixed that the changes I made were about $20 but that was money I just spent to make it unique that most people don't do but over the whole thing was set and had an amazing prize I can't complain to much for my personal experience,2
1,EBWireless has terrible customer service.,"July 17, 2017",1,"EBWireless has terrible customer service...We purchased an iPhone in December 2016, but it began having battery issues about 4-5 months later. We figured it was a problem with app usage or something software related. However, after trying several methods, such as closing open apps, deleting facebook, etc. the battery problems persisted. The battery issue got so bad that the phone would shut down within a few minutes if it was not plugged in. It essentially turned into a corded home telephone...The description of the product stated the phone had been thoroughly tested and inspected and was determined to be ""100% fully functional"" as determined by their ""experts.""  Given that representation, I felt I would be in good standing in returning the phone because it obviously had a defect which rendered it nearly worthless. We did not pay $430 to rent a cell phone for 5 months, which then turns into a corded telephone indefinitely...When I contacted EBWireless about the issue, I received a one line email response: ""Your item is out of warranty."" Nothing else. No greeting. No contact information. Not even a name. When I followed up to insist, here is the response I received via e-mail:..""We do not sell defective phones, you used the phone for over 7 months. Warranty by Amazon's return policy is 30 days but sometimes we give exceptions. Also this item was fulfilled by Amazon not by us, we can not help you.""..Nice...Anyway, I was able to get a full refund from Amazon, so that's nice. Now we need to buy a new phone.....",2
1,Not buying smartphones on Amazon ever again,"May 23, 2017",1,"I got the phone on November 2016. By December the volume down button had stop working and is I don't live in the US I thought it was more of a problem to get it shipped back for a return. Today, May 23rd/17, the home button stopped working all of the sudden. I take very good care of my things and it has always had screen and case cover on. This is either a disposable phone or this company is selling the phones Apple says they are not good after 30 days... being that the time limit for their ""warranty"". I've learnt my lesson: buy it at a place that is willing to offer 1 year warranty.",1
1,Battery was corrupted,"February 26, 2018",1,"When I got the phone I immediately charged it up. It charged to 100% and then I began to use it. The battery only lasted less than an hour and it died at 54%. At first I thought the app I was using crashed the phone. Eventually, I realized it was the battery when the phone progressively died with less and less battery usage. Eventually it got to the point where it would die if I took it off of a charger. I tried solving my problem by buying another phone from this seller. Of course that phone had problems too. It was unable to connect to anything. It couldn't read my sims card or connect to the wifi. I sent that one back but I kept the original phone. I was undergoing a real time crunch. I was about to go away on a trip and needed a working phone. I finally decided to take it into the Apple Store to see if there was anything they could do. Returning this phone would have been even more of a hassle and like I said, I needed a phone for my trip. The Apple Store ran a diagnostic test and confirmed that the battery was completely non-functual. They said they could quickly replace the battery with a new one for $80. When I bought the phone I thought it had a warranty, but of course, since I didn't buy the phone DIRECTLY from Apple, it had zero warranty with them...I wouldn't buy a phone from this seller. Just spend the extra money and get your phone directly from Apple. You will save yourself time and the hassle. You might even save yourself some money...",0
1,Apple iPhone with other pieces in it!,"November 6, 2017",1,"Today, after many weeks with overheating and battery problems, a cracked screen made me go the Apple Store. There, I found out that the screen was not an Apple screen...During the iPhone's analysis, the Genius concluded that - and I quote - ""this phone is has been tampered so much, that it's far from an iPhone"". It had many false parts, and there were a lot of stickers in Chinese inside the phone!! There were pieces missing, and the piece that makes the phone vibrate had 2 screws loose. He stated that there were so many pieces (including the screen) that were NOT Apple, that there was absolutely nothing that could be done through the Apple Store!..Now, this phone - as it states on the receipt received after the purchase - was ""Apple iPhone 6 16 GB Factory Unlocked -.BRAND NEW - SEALED !!!"". Therefore, I demand to have my money sent back to me, because this is FAR from what was agreed!.",1
5,I bought the phone for my son. He just ...,"April 20, 2017",1,I bought the phone for my son. He just cant seem to put the phone down. He loves the fact that its an upgrade from his previous one.,5
1,DO NOT TRUST,"February 4, 2017",1,"totally untrustable company, my iphone was not new and the speaker isnt working correctly i cannot listen to music alarms or phone calls if im not wearing earbuds or headphones... never refunded because didnt have the time to do so because of work!",5
1,"So I took it to a technician and he show me the fake parts that the phone have like battery, display and several missing screws","April 12, 2017",1,"I bought this phone in november and it was working find, but then I tryed to remove the screen protector and the display went off too.... So I took it to a technician and he show me the fake parts that the phone have like battery, display and several missing screws. I strongly recomend not to buy from this guy.",4
4,the PHONE does seem to be NEW and WORKS FINE as well as LOOKS GOOD,"August 13, 2017",1,"Bought a New iPhone 6, 16 GB, Unlocked From Fiestacellphonestx. The phone seems to be new, but it's clearly repacked and the box, envelope with documents inside and plastic wraps on elements in not genuine (THATS FOR SURE)..BUT, the PHONE does seem to be NEW and WORKS FINE as well as LOOKS GOOD. I hope it's not fake or refurbished, because I am going to keep it regardless to the downfalls described above. Overall POSITIVE feedback to the seller and the item..",1
1,Phone Received Was Fake,"April 20, 2017",1,The iPhone that was delivered was a fake that passed for a real one. The main tipoffs were that the content inside made a sound like they were moving around when I used the phone; the serial number on the outside corresponded to the serial number for an iPhone 5s and not an iPhone 6; the camera quality was extremely poor; there was no iCloud integration.,2
1,"Don't buy from them, fake products...","May 15, 2017",1,"There was no warranty along with phone and the charger was faulty since the beginning ( I bought a new charger) and charged phone sufficiently and turned it off. When I took it out it was extremely hot and screen was appereared dead and I tried to turned it on but, it shows no response at all...  wrote so many messages and never got single word from them..Paid $514 which is a big money and its look like I throw out money in a garbage...thank you for never replying me and ripped me off..",1
2,I am really disappointed!!!!,"June 29, 2017",1,"I've bought this Iphone as an brand new Apple. It comes looking like a brand new product. From the box to the device appearance, the charger and the headphones, But it has been not been an ""Apple"" experience at all. I've had 2 Iphone before. With less than 3 months of light use, it started to seriously bug.  I am thinking this Iphone is not brand new... I'm going to take my Iphone 6 to review to an apple store in my country to verify if this is really a new or rebuilt device. This iphone fries frequently, other times it keeps blinking and turns off and turns on the screen ... incredible I have to leave it until the battery is finished. I live in Dominican Republic and I buy it through Amazon because I believe in this online store but I think this can be a fraud.",1
1,I loved it at first until it immediately started to freeze ...,"November 12, 2017",1,"I loved it at first until it immediately started to freeze and would not let me unlock it. Even if I managed to get it unlocked after rebooting and waiting now DAILY it won't even click on an app that I am trying to use. It just opens random apps and will open up my messages and random letters or emojis will start typing. It wasn't a big deal at first because it was occasional but now I can't even get into my phone for the last couple days. I am extremely disappointed and will be contacting seller for a refund. Might as well use the money to fix my iphone 5 screen because other than the screen, I've had no issues with that phone and have had it for years whereas I have only had this one for not even a whole month. Lesson learned, NEVER BUY A REFURBISHED IPHONE!",1
1,This item was advertised as brand new. Received the ...,"July 12, 2017",1,"This item was advertised as brand new. Received the phone packaged as though it was new. Phone did not work, took it to an Apple Store and turns out the phone was no longer under warranty. It was used and old. Out of pocket $400.",4
1,Look up the information and it looks like they are rebuilt because it says it's a gold ...,"February 11, 2017",1,"9 months later, these phones are barely working. Look up the information and it looks like they are rebuilt because it says it's a gold phone version but it's silver. NOT happy and teens are disappointed :/ a big chunk of cash for lemons...DO NOT BUY FROM THIS SELLER. NO RESPONSE. BOTH PHONES ARE GARBAGE AND NOT WHAT THEY SAY THEY ARE :( Took a risk, my bad, out a lot of money and frustrated...",1
5,The swap worked and I couldn't be happier. Well worth the money and the seller took ...,"January 6, 2018",1,"Item was exactly how seller described. I am a seasoned iPhone user, therefore i am aware of their battery issues (not holding charge after a year or two of use). Being a refurbished phone, the battery was used before. So there was no surprise when this phone would not hold a charge for more than 6 hours and would die before it reach 50% battery life. I contacted the seller about the issue and they had no problem shipping me a battery swap kit. This was stressful as there were delicate connections that needed to be removed and reconnected later. Luckily i knew to youtube a video walk through of the process. The swap worked and I couldn't be happier. Well worth the money and the seller took care of me. definitely buying my next phone here.",0
2,GPS DOESNT WORK,"July 12, 2017",1,"I don't know what to say, it's disappointing to pay hundreds of dollars for something that just doesn't work as it should :/ save your money",4
1,"It was a lemon, but hopefully just this phone","December 16, 2017",1,This phone was really a lemon. My son had it for a month and it totally quit working. I am now working with the seller to determine what to do. They are running an analysis on it to see what happened. They have been totally great to work with. I canâ€™t say enough about their excellent customer service. Iâ€™m hoping just this particular phone was a problem because I have had iPhones for several years with no problems at all and have loved all of them.,1
1,Misleading,"December 6, 2017",1,"Phone was adverstized as ""new"" and on the box, but I knew somethibng was wrong when the iPhone started up without requesting any set up as usual.  Then it would not connect to the AT&amp;T; network. Had it verified by AT&amp;T; that my account was provisioned correctly and even with a new SIM card thinking it may be bad and it still would not connect and all phone settings were correct.  Very disappointed. RETURNED FOR REFUND. Would not buy again from this seller.",1
1,Not New and Not Factory Unlocked,"August 3, 2017",1,"This phone was advertised as new and factory unlocked.  It was neither.  When I began to have screen issues two months after receiving it, we took it to an Apple store where they checked the serial number.  It had been purchased previously through Verizon and it was no longer under warranty.  This is a total ripoff.",3
1,box no phone,"February 4, 2017",1,dont bro. you will get a box with no phone,6
1,It is not Original. Do not Buy,"July 2, 2017",1,"I had bought the new product a few months ago. I used it however today the phone is switched off. I couldn't switch on it. Today I went to Authorised Apple Service and they checked it...The screen was not original. The battery was changed, the keeper of the battery ( original was 3 and 2 of them were broken). The screen was 3rd party as well. For now my whole files are disappeared and the phone does not reply any comment...Do not buy from this seller.",2
3,The good news is that it is still under warranty so ...,"July 18, 2017",1,"The phone has been freezing, at first here and there, now constantly.  I am hearing that this is a common problem with iphones however the issue was there from the get go so was not fully brought back to a truly working condition.  The good news is that it is still under warranty so there's that.  It seems to be an issue with their phones in general.",1
1,Refurbished parts,"November 18, 2017",1,I bought two of these phones about a year ago at the same time and although Iâ€™ve had minimal issues with the phones themselves after taking one into a repair shop for minor work I was told the phones have refurbished parts in them.  This is NOT what I purchased. I purchased NEW phones and that is not the case. After reading through all the since then reviews I should just be lucky I didnâ€™t get playdough in my box!! Buyer beware!!! Take your money elsewhere.,1
1,Siri did not work. Also could not hear during ...,"January 8, 2018",1,Siri did not work.  Also could not hear during phone calls.  Took this NEW phone to Apple Store and they told me the Audio was defective.  They also told me the phone was activated November 2014.  Returned phone immediately.,1
1,bad,"January 28, 2017",1,"When I got this I was super excited!!! But the battery sucks on it. Every ten minutes it dies(not joking) and it is very annoying. It will be at 100% then go to 1% in 5 minutes. Not sure if this is for every phone, but it is VERY annoying.",3
1,BEWARE OF ORIGINAL!!,"July 2, 2017",1,"https://www.amazon.com/gp/product/B00NQGP5X2/ref=oh_aui_detailpage_o08_s00?ie=UTF8&amp;psc;=1..The iPhone battery would go from 100% to 0 in the wink of an eye, literally.Whatever level it was on, would just go from 80 or 70 or 60 to 0 in a trice. Taking it to the Apple Store showed that it had water damage and would need to be replaced fully. CHEATERS&gt; SELLING damaged goods as good...",2
1,When moving it sounds a little loose and does not ...,"December 19, 2016",1,"When moving it sounds a little loose and does not light, and the Home button does not pre-order, totally damaged ... Requires change / reimbursement...(Al moverlo suena algo flojo y no enciende, y el boton Home no preciona, daÃ±ado totalmente... Requiere cambio/rembolso.)..",3
1,Very disappointed,"October 17, 2016",1,"I bought two iPhone 6s and have had trouble with both.  My wife's phone has intermittent wi-if service, even when right next a router (fortunately mine doesn't have this issue).  Both phones have trouble connecting to a power cord--they sometimes don't recognize that the cord is connected and won't charge.  This was the first (and last) time I will buy a smartphone online.",3
1,No record of sale for the unit from Apple warehouse - unable to get maintenance support,"December 19, 2017",1,"I had bought iPhone 6 16 GB on November 2016 and exactly a year after the screen cracked. The phone had gorilla screen protection but still cracked when it fell. When we took it to iCare, based on the EMEI#, the representative confirmed that this phone is not supposed to be sold as it had a defect. When we bought the phone, it was not mentioned it is a refurbished or old phone. Now since there is no record for sale for the phone, we are not getting proper maintenance support. Please do not buy from this seller.",1
5,No problems now and it works great.,"February 24, 2017",1,At first there were a couple problems but seller walked us through them and offered to exchange if they didn't self correct. No problems now and it works great.,3
1,"It is not an Iphone, it is a copy.","March 16, 2017",1,"Be carefull about Thannksgiving..The battery goes down from 60% to 1% en 10 seconds..The cell phone was checked by Apple Store, and they realized that this Iphone has not orignal components.  The battery reports moren than 500 charges..The display in not original..It is not an Iphone, It is a copy.",3
1,Beware of h2o,"January 7, 2016",1,"Be careful who u order this phone from h2o, suppliers are China n have sound restrictions on there phones, cant turn off or mute shutter for camera.",6
1,Certified refurbished does not mean it works,"January 3, 2017",1,Bought this expecting a functional phone. After getting a new SIM card from At&amp;t; and using the phone it stopped working for more than 30 seconds or so. The issue was very strange the screen would go unresponsive and the colors would bleed. After looking and unlocking the phone it would work again for a few seconds. This is not the quality of product that I would expect from Apple even for a refurbished phone.,2
1,NOT NEW - REFURBISHED / USED,"September 1, 2017",1,"I bought this iPhone as ""NEW"". Under the outer clear cover layer the white box was slightly SCRATCHED (?). On the bottom of the box was additional line of text added under the Apple product data. I took the iPhone to the Apple Store for a set-up and when technician opened the phone,.he said that this phone was refurbished and some parts are not the original Apple' parts. I returned the phone back to Amazon..",1
2,pool package looks like import from third countries,"April 22, 2017",1,"After I got it, pool package looks like import from third countries. Inside the box lots of burrs, definitely not came from Apple Store. Also don't have apple sticker inside the box. After a week lightly use, I noticed the battery run out very fast, need to recharge very day!!! So NOT recommend to buy it.",2
1,Shocked,"March 8, 2017",1,"I bought a brand new IPhone 6, but the seller shipped me an uncertified refurbished one. The screen was replaced by a copy. A technician in an authorized maintenance center told me after some colorful lines began to appear in the screen. Be careful of ""Prime On Digital"". Feeling bitterness to be blackmailed.",3
1,it's a fake,"November 16, 2017",1,"the cell phone only lasted 3 days, it came hit, it is used and it says it is new, it is incredible I feel cheated by the seller Quick Dealzz, be very careful when buying it are false",1
5,10/10 Iphone like new. Completely functional. I recommend it from this buyer.,"June 28, 2017",1,"This is like a brand new phone, it's amazing and works really good. The seller is Prime Electronics. Also came with a glass screen protector.",3
2,won't hold a charge,"October 25, 2017",1,"The phone looks great on the outside and it came in the mail quickly. Though, I don't know why but the battery only lasts for two to three hours which is unfortunate because I don't have the resources to be charging it throughout the day. To last most of the day I have to have the brightness down all the way and put it on airplane mode! This is so inconvenient because my job requires me to check my emails throughout the day. This means I have to buy a new phone, I am very disappointed in this product.",1
1,PlayDoh instead of Phone,"June 19, 2016",1,I opened the box to find PlayDoh instead of a phone! Very upsetting! Be careful. I will get to the bottom of this and find out who is the scammer.,4
1,Paper Weight,"February 27, 2017",1,"My son purchased this phone. He cleaned out his bank account . Well it worked for about a month. Now, he has a paper weight. These phones have a defect. The solder joints on the board crack, or break. I figured out that if you push on certain areas of the phone, it will work for a short while. It appears that these crooks do this knowing the phone will work for a short while. They sold my son a defective phone, knowing we would chase are tails long enough to let the 1 month warranty run out. Do not purchase from this company. I am also shocked and disappointed that Amazon will Not help you. You are safer with EBay.",14
5,Great graduation gift,"June 5, 2016",1,"Great graduation gift. It came new in box and no marks or problems. The ATT store set it up in a few minutes. It arrived promptly and the service was good. After a month, no issues reported. I would recommend it. Thanks.",5
