Rating,Title,Date,Verified Purchase,Body,Helpful Votes
3.0,Wait For the Redesign of the OLED model,"August 5, 2017",0,"Iphones are the best but stay away from this one and the 2017 model. Here is why:.1. No headphone adapter included in box. 3.5mm jack is gone..2. The OLED display which is Much superior to IgzO lcd display Apple will buy from Samsung in 2018.3. Software/Firmware is out of date compared to Android 8..4. It's a downgraded version of Iphone 6S but an upgraded version because of Gorilla Glass protection in the Iphone 6S..Samsung has gained ground over Apple because of their displays..But since Apple is Buying OLED displays, which I find exciting news, in 2018 there will be a new generation of Iphones since the Iphone 6.",0
2.0,I was hoping for better.,"March 8, 2017",0,"I’ve had my IPhone 7 for close to a month now, and feel like I know it well enough to write a knowledgeable review of it. My previous phone was a BlackBerry Z30..First I have to say is that I’ve been working at a factory on a 20 plus acre complex that employs about 700 people in Worcester MA for 6 years now. It is common knowledge among us, that the only carrier with a constantly reliable signal at this plant is AT&amp;T.;.That having been said, my Z30 could go on Verizon’s network with a signal  anywhere from no signal to 2 bars of 4 G, with the average being about 1 bar of 3G, and no signal being more common than a 4 G signal..The IPhone 7 is much worse. The range is between no signal to 1 bar of 3 G, the average being about 1 bar of 1X, and no signal being the most common of all. I could just shut it off, it’s that bad. I really didn’t know I had it so good with the Z30..So, if you plan on using this phone in a weak signal area, I would recommend you get different phone, because this phone’s antenna is also weak!.Next is, I miss the BlackBerry Hub, all communications in one place. Phone, e-mail and messaging, all together in chronological order, or separate also in order..I’ve installed Yahoo mail and get widgets of my e-mail on my home screen. Usually just one line of each new e-mails, but doesn’t get fully down-load it into e-mail app. So, if I’m at work and get an e-mail I want to read in its entirety, I have to wait for my hopefully 1 bar of 1X to do it. The Apple’s e-mail app was just as bad, it just doesn’t do the widgets. Not HAPPY! My old BlackBerry put everything into the hub without me asking for it to do it! When there was no signal, it would constantly look for one, and when it found one, it would do whatever was needed to be done. No input from me needed. It also had the battery power to do it all day. Happy with the IPhone battery so far..I also don’t like that everything the IPhone does is cloud based, I get next to no signal 45 plus hours a week, the cloud is useless!.If I sound like I miss my old BlackBerry. I do, but I’m still trying my best to adjust to this IPhone. The jury is still out..",0
3.0,Headphone jack idiocy!,"May 27, 2017",0,"The phone is beautiful and works great, however getting rid of the headphone jack is the stupidest thing they'be could've done. This is trying to find a solution to a problem that did not exist... who are/were the people that we're complaining about the 3.5 mm? So basically I can't listen and charge my phone at the same time, or have to buy an additional cord with two tails, if I want to use any high end 3rd party headphones, car connections, etc, you have to have this stupid little cord attached to the phone always.  The phone looks absurd with two little tails dangling of it. This is a great phone until someone very stupid tried to simplify the phone and ended making it less functional...  this bothers me everyday. I give it 3 stars because when you don't have to use the headphones the phone is great. I hope they reverse course, or I may really consider going to android...",0
2.0,"no apple, you STILL can't play the SLR card","January 9, 2017",0,"I'm still offended by Apple playing the SLR card...Even the iphone 6 at its 8MP actually looks better than the iphone 7 at 12MP for macros, and other outdoor shots...The stabilization added in the 7 will help but in any form of action shot, it would be blurry and under low light indoors, all iphones are quite poor...I doubt we'll see a xenon flash on the iphone 8, perhaps the 9? This of course leaves the Lumia 1020 pureview 41mp a superior shot and actually the stabilization is better there too. Alas, there is not always an app for that, with windows mobile...If you have an older iphone, wait it out.  Grab a pentax q-s1 for cheap and fun shots (along with a wifi SD card).",0
1.0,"""Unlocked"" . . . Not","June 15, 2017",1,"This was advertised as ""unlocked"".  Definitely not so.  Brought it to Verizon wireless store for activation.  It was locked.",4
4.0,The phone I got is the iphone 7 MN8K2ll/A,"November 19, 2016",1,"The phone I got is the iphone 7 MN8K2ll/A which is not an unlocked phone but one that is listed as Verizon and locked. The product description said Apple Iphone 7 Unlocked US Version. This is very misleading advertising,..UPDATE:..Though I have not activated the phone this model recognized the DIgicel SIM and network easily. I upgraded the review to 4 stars..",9
5.0,The Pinnacle of the iPhone Experience,"October 4, 2016",0,"Design..This is the best looking iPhone yet in my mind. First off the antenna lines on the rear of the phone are moved more to the top and bottom of the phone and blend in more than they did on the iPhone 6/6S. Even better, if you have the black or jet black versions, they don’t really show up at all. Overall, it looks similar to the 6/6S, but feels like the final, evolved version of the design. The size feels great and overall, it is just a beautiful phone...As stated above, the iPhone 7 has added both black and jet black colors. They haven’t utilized a true black color since the iPhone 4/4S, and these new colors truly look so much better than the space gray of old. Also as mentioned, they almost completely hide the antenna lines which is a huge plus. My personal pick would be the jet black, but the regular black looks much better in real life than it does on the Apple website where it looks more gray than it truly is. You can also still get the phone in gold, silver, and rose gold variations...The home button is now not an actual “button,” but utilizes the 3D touch like capability to simulate the idea you are pressing a button. The settings options gives three different modes to simulate this, and after only a day, I completely got used to it. The fingerprint sensor is as fast as ever which makes unlocking your phone a consistent and seamless experience. I have faced very few occasions where my fingerprint didn't accurately register...The iPhone series has officially become waterproof! By doing this, it makes me feel so much more secure in just the day to day tasks of using my phone. If I’m caught in a rainstorm, it is reassuring to not have to tuck the phone and run like a football player. It is also dustproof and is rated IP67 which means it is certified to be resistant for up to three feet for thirty minutes...Camera..The rear camera is stronger than ever on the iPhone 7. It has an improved 12MP camera that takes excellent pictures. The regular version of the iPhone finally has OIS (optical image stabilization) just like its big brothers, the Plus series. The pictures it takes are clear, capture a great amount of light, and due to the OIS, rarely come out blurry. The camera loads lightning fast and is overall just a spectacular camera...The front camera also took another bump up to 7MP. The combination of the improved resolution, consistent retina flash (front flash), and speed are excellent on the front camera. I still wish it had a wider field of vision, but other than that, I have no complaints about the front camera...Display..The Retina display is the same as it has been since the iPhone 4. 326 pixels per inch is a good looking display. It certainly does not compete with some other phones and their higher resolution screens, but for now, the screen still gets the job done. I would like to see them improve this in the next installment, but it is still a pleasing screen to view at 4.7 inches...The brightness is outstanding and it also drops very low too, which is a benefit if you are trying to read something in a dark room. According to Apple the brightness is better than ever, but I have not noticed any discernible difference in that area...Audio..The audio is excellent. It finally has stereo speakers where sound comes out the bottom right speaker grill and the top speaker on the front of the screen. Having stereo speakers, along with a front facing one makes such a difference when listening to music or watching a video. It sounds great and just makes the listening experience so much more enjoyable.  This is certainly one of the biggest improvement areas over last year. Also, in terms of the big headphone jack controversy, it does actually come with a lightning to 3.5mm converter, so you can still use headphones with it...Battery..Battery life has improved over the 6S and SE. On daily use, I have gotten a couple more hours of use per day. I would still welcome faster charging options, but this is a nice step up from previous generations. It has increased to 1,960 mAh battery which makes a difference...Functionality..This is the pinnacle of the IOS software experience. The 2GB of RAM, the A10 processor, and the implementation of IOS 10 is great. Everything runs well and quickly. Also, the fact that the storage sizes have all doubled to 32GB, 128GB, and 256GB is fantastic, as 16GB is a very antiquated notion. Expandable storage would be welcome, but due to how IOS is more locked down and for monetary reasons, I understand why that won’t most likely be a feature in the near future...The software is clean, smooth, and works well. There are still a few pet peeves such as not being able to close all the apps down at once or not being able to make simple changes such as changing the color of text messages instead of just grey, blue, and green without jailbreaking the phone. But that is also part of its strength. Everything on the phone has been glossed to a high sheen, and almost everything runs well. IOS is simple, straightforward, and I look at it like a menu at a restaurant: it may not have the largest selection or allow you to ask for substitutions, but what you did get is mostly excellent...If you would like to read more of my reviews, please check out: smartphonehaven.com.",3
5.0,The best Phone Period,"June 24, 2017",0,"This is Phone is absolutely amazing. I have been an avid iPhone user since the start. Apple has definitely done it again with the iPhone 7. The screen is amazing. The resolution and color contrast are on point. The new haptic feedback, is is useful and versatile allowing Apple to make the phone completely waterproof. The phone is super fast and never hickups or anything regardless of what I throw at it. You have to love the amazing customer service Apple provides anytime you have an issue or don't know what to do. Effeminately the best phone on the market and kills any Android.",0
3.0,"Camera : dull depressing colors, unattractive selfies.  Needs color photo software upgrade.","May 1, 2017",0,"Good : 1) dual lens zoom and 2) fingerprint sign in are more useful and convenient than I expected...Camera : dull depressing colors, unattractive selfies.  As a photographer/shutterbug, I was very disappointed.  The so called 'natural' colors make pictures boring and ugly.  Trees and grass have dull dirty green.  Selfies skin tones are yellowish, brownish and unhealthy looking, like there's jaundice.  Wrinkles are pronounced.  Lens has a face widening, fattening effect.  Lens distortion.  For these reasons I am considering of selling my 7+ for a Samsung S8+.  7+'s Low light is terrific for a camera phone.  But when I read it is DSLR level, nonsense.  When other cameras phones give beautiful pictures, selfies, have beautifying software, iphone 7 is left in the dust.  Pictures and selfies to many consumers are VERY important...Minimal VR support.  Another reason I am thinking of selling the phone for a Samsung.  Even though Samsung is not a nice company...7+ uses LCD screen when even my mid range Samsung J7 has OLED and much deeper blacks.  Iphone 7+ screen is beautiful but the blacks are not as deep...Not much technological and design innovation.  Just a nice 'luxury' item.  Apple needs to up their game...",0
5.0,Wow!  Worth the upgrade from a iPhone 6S to 7,"December 1, 2016",0,"My background: I've used 2 Samsung for 5 years (since 2011) before I switched to my first Apple iPhone in 4/2016...I've had the Apple iPhone 6S for 6 months and that was better than Samsung in terms of wifi not draining my battery, Facetime video, iTunes, frequent iOS security upgrades, and fingerprint reader to login to the phone and some apps...The iPhone 7's camera is so much better than then iPhone 6S in low light indoors and the optical stabilization for videos sold me on the upgrade.  The extra 2 hours of battery life is a bonus.  The surprise is that the fingerprinter reader is so much more accurate with dry hands, and sweaty hands.  Another surprise is that I can set home button to triple click to bring up the magnifying glass app so I can read fine prints..",0
1.0,Fake!! Fake!! Worst Product... dont buy..,"May 25, 2017",1,It is a duplicate item. I will never buy anything @Amazon in future.,5
4.0,Great Phone,"September 21, 2017",0,"The iPhone 7 is a great phone for everyday tasks.  The phone has a very solid build with a metal back and a matte black finish that doesn’t slip in your hand.  The matte black also doesn’t show fingerprints like most shiny phones do.  The front of the phone is a durable glass that does show fingerprints but cleans easily and is scratch resistant.  The power and volume buttons are placed nicely on the sides where they are rarely accidentally pressed but can be easily pressed when needed.  The overall size of the phone is great with it not being too large where you can’t access all of the screen with one hand but is still large enough to easily read any text and watch any videos..The iPhone 7 also has a new home button that doesn’t physically move like previous iPhone’s did.  Having previously owned an iPhone 6 the button is very different on this new phone but is very easy to get used to.  The amount of haptic feedback is adjustable so you can make it feel exactly how you want.  After just a few hours with the phone the new home button seemed just as natural as the previous home button.  Included in this home button is a fingerprint scanner that is much faster than the scanner in the previous phones..Although the iPhone 7 was the first iPhone without a headphone jack, it isn’t a large issue for day to day use.  There are many Bluetooth headphone options that allow you to listen to music or other media while also charging your phone.  Since the phone doesn’t have an audio jack there is another speaker on the bottom that makes the speaker quality much better and louder than previous iPhones..The front and rear facing cameras on the phone are both very good for their respective tasks.  For those looking for a more professional photograph the iPhone 7 plus may be the better option.  For the everyday user that isn’t serious into photography they both take very good pictures..Overall the iPhone is a great improvement from previous generations of iPhones.  The overall build quality and design make it a very good looking and durable phone.  This phone is great for those who use their phones for everyday communications, playing games, and just about every other task a smart phone can do...",0
5.0,I absolutely love Apple I was living off an iPod touch on ...,"February 10, 2018",0,"Not a single regret about this Apple product, it makes life a whole lot easier. I absolutely love Apple I was living off an iPod touch on Wi-Fi for 2 years before I even got an official iPhone. I have had the iPhone 7 128GB for about 10 months now about almost a year. It has given me no problems whatsoever in the time span that I have had it for. I have the matte black 128GB regular iPhone it is so amazing for my school life and job I can multitask everything. The battery on the iPhone 7 is so amazing it last the whole day even when I am scrolling through social media and listening to music. The iPhone comes in 2 choices for memory and that is probably the sucky part you have to choose between a 32GB or a 128GB for the difference of 100$. Apple is an amazing company but the GB thing is what mostly everyone ever really complains about. The iPhone does not have expandable memory like android with an SD slot.  Before switching to the iPhone 7 I had the iPhone 5 and that was a 64GB which they don't offer as an option of phone memory anymore so I went for the 128GB because I knew I was going to need all that memory. Another bad thing is that it is “Water Resistant” not “Waterproof”, it can get wet just not as much as you'd like before it is considered water damage. If you want to protect your prestigious phone I recommend protection for it such as a case or a glass protector..The upside of the iPhone 7 was that Apple has its products already built in with virus protection built in the price. If I were to get on a prohibited website or such content like that the phone would either warn me or straight up kick me out of it. The phone never really freezes with so much happening on the inside of it. The camera is so amazing on the phone it captures absolutely everything. The documents are stored inside your iCloud so if anything were to happen to your iPhone and you needed a new one you could just sign in with your credentials and you would have everything back in a second. I just love my iPhone so much it’s so dependable when I need it the most. I recommend trying it out at least once in your life and just see how well you’re taken care of..",0
5.0,"iPhone 7, never AGAIN","December 12, 2016",0,"Up to now you could trust a new iPhone release, without “touching” the new one. Since iPhone7 everything looks different. There is no difference now in design between iPhone 6 and iPhone7, worse the new iPhone 7 is thicker and heavier. The new innovations on iPhone7 are few and for a standard user forgettable. E.g. a professional photographer takes a SLR anyway, and a Pro Diver doesn't take his Phone to the Sea. For that reason, the loudspeaker connection is also missing and you have to carry another stupid cable. And I will never use that stupid wireless earphones. Should I stick them to my ear during running ?  I already regret that I transferred to the iPhone7. And the sh ... Home button is a horror. The whole phone vibrates like a surprise egg. IPhone7 never again, sorry Apple, maybe next time again. And then only after extensive tests of the new release.",1
5.0,Does everything very well in a nice slick package,"December 31, 2016",0,"No complaints. Does everything very well in a nice slick package. I bought mine from one of my carrier retailers stores, but it's the same unlocked version as directly from Apple or resellers. Be sure to verify 1660 for 7 or 1661 for plus. Everyone has personal preferences but most reviews are nitpicking minor stuff at this point. So no headphone jack. I was concerned about that but the reality is its no big deal. I use an audio cable in the car because I prefer real speakers to any headphones or earbuds. The battery life is finally so good that with the supplied adapter you can listen longer than you will care to drive. Or do much of anything else. The home button. I find it annoying but maybe a little less than previous versions. I had devices without one first so they always seemed a bit old fashioned to me or like a step backwards. If you've always had one I guess its like replacing your favorite blanket or teddy bear with a slightly different one. Ultimately no big deal also. Except that adding water resistance is nice. As for the tech. Its awesome. Like as good as laptops were only a few years ago. As for the spec nuts. They forget perhaps the most important ones. I'll try to explain in a way more people get. Apple's software is like a sports car. Android like an SUV. So if the ""power"" specs don't seem so impressive it doesn't matter. You don't need as much to get better performance. Also maybe an even bigger consideration is data. If you have an unlimited plan or affordable one with a large amount premium phones are nice. If not or you use wifi or home internet more or only basic features or whatever get a cheaper phone that does what you use it for. The difference can buy a nice iPad or tablet of choice and possibly still have some left over. Again just personal preference. I travel a lot and carry a Bluetooth keyboard and adaptors to use hotel TVs as monitors so no need for extra devices. I've also done it the other way and carried around several including a laptop. Let me also say I'm not knocking Android. But on that front I would advise staying away from Samsung. Over rated cheap junk with a premium price. There are much nicer for the same or less money. I always liked the Sony or Moto products for build quality and actually being good at what you want to do. I switched to Apple and was aggravated at first. Still don't have a lot nice to say about the 6+ I had before this one. But seriously the 7 is a huge improvement. And maybe the least important personal reason, man the satin black is just nice! That's from an old gear head. The people who say it's not exciting well.... Its not. They're all little flat things you hold and touch to use. What it does and how well is more exciting than the next gimmick to me. Like edges that prevent using a useful case so the first time you drop it the wrong way you need to spend hundreds more on repairs or a replacement. Just great! Where do I not sign up?",0
4.0,A Nearly Perfect Phone,"September 22, 2017",0,"To all smart phone users looking for a device that has an operating system that is simplistic, yet powerful - the iPhone 7 is the phone for you...Upon purchasing iPhone 7, users will quickly realize that the technology that has been built into in this phone makes a noticeable impact on the overall user experience. The technology used makes everyday life easier, and allows the user to utilize their time more efficiently...Impactful Technology..• 12MP camera.• A10 Fusion chip.• Touch ID..These three features give the iPhone 7 the ability to improve the ease with which the user operates the phone. The 12MP camera is great for capturing all of life’s most memorable events. The clarity and zoom capability of the camera gives the user the ability to pull out their phone and snap a photo, or take a video, in a matter of seconds. The speed at which you are able to open the camera and snap a picture can be directly related to the A10 Fusion chip that is inside the iPhone 7. This chip is the fastest processor that Apple has released, allowing the phone to operate at incredible speeds. The processor allows multitasking between various applications without any delays in output. Touch ID allows all the phones features to be accessible by simply scanning the users finger. This is a feature that is convenient and efficient...Missing Technology..• 3.5-mm stereo headphone jack..The absence of the 3.5-mm stereo headphone jack is the reason this phone is described as “nearly perfect”. In order to use headphones, they must be connected through the lightning port via a Lightning to 3.5-mm Headphone Adapter. The adapter’s small size makes it easy to misplace. Apple left out this feature in order to make the phone thinner, but this makes the phone unable to charge while playing audio through headphones...The noticeable inconvenience of this problem, however, quickly fades within a few weeks, as keeping track of the adapter becomes easier. The user will also become more conscious about charging the phone when not using headphones...As you can see, this iPhone 7 has a long list of benefits and can make a big impact on the daily life of the user. I would recommend this product to anyone, especially those looking for a phone that will make day to day life simpler and more efficient...",0
5.0,thanks,"October 19, 2016",1,Its work in libya every thing is ok thanks,9
1.0,This is a fake I phone. Ordered it and ...,"December 7, 2016",0,"This is a fake I phone. Ordered it and it came in a Nike box with leaves inside. My dog then grabbed the box and pooped in it. This as a real bummer. I then realized that it was not a real iPhone and it was a box with a stickie saying, ""Suck it"". I was completely scammed and I lost almost $1000. Never buy these.",6
1.0,I started the phone and everything seemed to be working fine but the headphones are not supported by the phone,"January 12, 2018",1,"iphone 7 arrived. I bought it about 2 weeks ago. The box was sealed but the screen protector looked a bit worn out. I started the phone and everything seemed to be working fine but the headphones are not supported by the phone. They also don't have that quality feel to them as do mac products. I went on line to check the serial number and it says that the 1 year warranty is over June 2018. Also the jack where the charger and headphones get plugged into is slightly dirty (not the new clean it should be). Overall, I'm not sure what else will fail since I probably got a refurbished phone. For now I'm stuck with no headphones.",1
5.0,Great phone!,"September 20, 2016",0,"Great phone overall with a very fast processor, and doesn't overheat. On my iPhone 5s, I would notice quickly that my phone would become hot, but not with the iPhone 7. I would recommend this to anyone that is trying to get the best operating system, but at the same time the fastest and most reliable phone. The only downside to this phone is that there is a cable that you have to plug into the charging port, which could wear down quicker over time.",5
1.0,Don't Buy the Hype,"October 20, 2017",0,"I bought this mistake in August after hearing all the hype about the need to have an I phone.  Big mistake.  I am now stuck with an over priced piece of crap tha for the next two year.  I would have less issues if this phone for the money included high quality material .three weeks after I bought it it slipped off the coffee table 18 inches high A ND THE SCREEN CRACKED!  I then found out their was only one Apple Store in Tucson.  Once I finally got there they want to charge 129 dollars for replacement glass.  After s few heated words turn out they realized I had insurance -- so only 29 dollars please and even though I had an appointment there would be several hours of wait time.  By the way we have fine selection an Apple labeled junk for you to look at and max your credit card out on while you wait.  I asked if they would please install the screen cover I had brought with me..  They said yes, then several hours later when I got back my repaired apple I was asked to wait another 20 minutes, then approached and told Apple does not install third party equipment, but they could sell me a protector and install it - for 39 dollars.  I left in disgust..So far the list of apps recommended for Apple aren't available,  I can't import my music, and there's no such thing as an working app.  Siri sucks.  My bar strength has gone from four bars to two if I'm Lucky. Bleck!!!  Buy and Android!.",0
5.0,"Perfect device, I'm happy","May 2, 2017",1,"UPDATE..The device keeps running smoothly, long lasting battery and still works and looks as new, no complains, I would definitely buy another device...........Looks good so far, almost like new, I didn't have any issues setting up with my SIM card and my apple account. The phone runs smoothly and arrived the next day. I bought a used one so it didn't come with the original box and ear pods, with its charger though. I'll use it this week and I'll let you know how it went.....",3
5.0,Love my new red phone,"November 30, 2017",1,Love my new red phone.  Red is one of favorite colors.  So i was so happy when apple came out with red one.  It functions just like advertised a. The dealer i purchased it through must have sent that same day because it arrived also immediately.,1
5.0,The best iPhone ever,"October 24, 2016",0,"The iPhone 7 (Plus) is by far the best iPhone ever created, possibly the best phone ever created. However, because it is similar to previous iPhones, I will try to focus on whats new and whats so great about it. First the processor, its amazing, but so is the processor in just about every phone now a days. But considering this phone is more powerful then any MacBook or MacBook Air, or Even iPad ever created, its pretty remarkable...Second, and this is probably the biggest, and greatest thing about this phone, is the camera, or should I say cameras. The iPhone 7 (Plus) hands down features the best camera on a phone I have ever seen. It is really fast to focus and to fire, and images are sharp and extremely color accurate. In fact, after putting this camera through its paces, I questioned why I even owned my Canon EOS 5D Mark III. But then I remembered, BOKEH. IOS 10.1 (which I beta tested) bring ""Portrait Mode"" which works, however not always. Also its not as good as a fast lens on my full-frame body, but there is definitely room to improve the portrait mode blurred effect. Overall this is a great camera...One of the last great things about this phone is the display. When I first placed my order, I wondered if the display would live up to the claims. Wider-color gamut, 25% brighter. Well it definitely does. This is honestly one of the most color accurate displays I have ever seen, and boy does it get bright when it needs to...Finally the added 256GB storage option is much appreciated, as I am a storage hog. Also I absolutely love the Jet Black color. this reminds of my first iPhone, the iPhone 3G. There are some negatives to this phone however, it definitely ""Hisses"" for one. However unless my phone is to the Apple Logo on the phone, I can not hear it. Also, the display is slightly (very slightly) more yellow then the iPhone 6s. However after using, I pulled out my iPhone 6s Plus, and though my iPhone 6s plus display was actually more yellow...If the small hiccups bother you, return it and get a new one, or go to the genus bar for a replacement. Other wise, sit back, and enjoy the best phone ever created...I ordered an iPhone 7 Plus 256GB Jet Black T-Mobile through Apples website at launch.",1
5.0,Best Iphone so far,"January 4, 2017",1,"Warterproof thats all , the rest same as iphone 6s :(",3
1.0,"I can't use it, it's locked","February 9, 2017",1,"They say it's unlocked, but it's locked, I can't use it",5
1.0,1 month old - System Crashes &amp; Lags,"November 19, 2017",0,"I never bother to write a review for any product. But I have to say that I am completely disappointed w/ iphone 7 after upgrading from 6..I do not play games or use my phone as a MP3 player, just normal use, emails, etc...Within 1 month from purchase: System lagged for 2 sec, happened 2 times..1-3 months of purchase: system crushed 2-3 times, camera mode stuck, auto-focus experiencing problem. (Never dropped).4-6 months (nov 17): system crushed 5-6 times, other previous problem also occured...I have another friend who got iphone 7 128GB as well, and reported same problem with camera, that the focus function is sometimes lost...I know my 4, 4s, 5s, 6 all started to becoming slow after 1-2 years of use, seldom crashes, and it never does in first year of use. But iphone 7... surprised me with its quality. I am not debating if I should try 6s or 8....",0
5.0,Five Stars,"November 10, 2016",1,Very good tanks 😊,5
5.0,100% THRILLED,"December 22, 2017",1,"The phone arrived well packaged and so perfect and flawless, I'd never have known it was used! Not. One. Scratch. Easy set up and in perfect working condition. I had no problems switching data from my old phone. It is EXACTLY as described in the listing and the price is impossible to beat! SOOOOO glad I found this instead of buying a brand new phone. This is just as good for less than half the price. So pleased. Definitely will do business again!",0
1.0,MUST KNOW BEFORE BUYING,"December 9, 2016",0,"Get the iphone 6, iphone 7 pay more for less, can't use Expensive beats headphones wired or Rode phone microphone or Square unless i use ""Apple"" adapter got to always carry around so Ghetto, Steve Jobs is rolling in his grave.",4
2.0,"The iPhone 7, a giant leap in cellphone technology ...","February 1, 2017",0,"The iPhone 7, a giant leap in cellphone technology? Not quite..This phone IS advanced but fragile. AppleCare and insurance is a necessity..Removing the headphone jack seems to have caused some major problems. It is a fragile little flower of a cell phone. Yes it might be waterproof, but that doesn't help if it does not work..I have been loyal apple user for years and yet within 30 days I am awaiting my second replacement iPhone 7 - on the first phone the charging port (and headphone port now) failed and actually pushed the cable out (ghost in the machine?). That was in the first week - it was replaced and the Second phone lasted 14 days before the same port failed completely. No headphones. No charging. No backing up!! Big bummer!!.It's not Steve Job's apple anymore but I can't see another device that appeals!!!....",0
1.0,DO NOT BUY JET BLACK!,"November 2, 2016",0,"Put my jet black phone immediately in a case. Dust collects in the case from normal everyday use and that dust leaves marks all over the phone. It looks like pitting in the phone, as well as scuffing on the sides from the dust moving around. I have had the phone 25 days and now I have a $1000 phone all marked and scratched. Apple refuses to resolve the problem or acknowledge that the finish is defective. Stay away from this phone.",6
1.0,One Star,"March 11, 2017",1,"Product description is a new phone, but it is not actually a new phone！",7
5.0,The Pinnacle of the iPhone Experience,"October 4, 2016",0,"Design..This is the best looking iPhone yet in my mind. First off the antenna lines on the rear of the phone are moved more to the top and bottom of the phone and blend in more than they did on the iPhone 6/6S. Even better, if you have the black or jet black versions, they don’t really show up at all. Overall, it looks similar to the 6/6S, but feels like the final, evolved version of the design. The size feels great and overall, it is just a beautiful phone...As stated above, the iPhone 7 has added both black and jet black colors. They haven’t utilized a true black color since the iPhone 4/4S, and these new colors truly look so much better than the space gray of old. Also as mentioned, they almost completely hide the antenna lines which is a huge plus. My personal pick would be the jet black, but the regular black looks much better in real life than it does on the Apple website where it looks more gray than it truly is. You can also still get the phone in gold, silver, and rose gold variations...The home button is now not an actual “button,” but utilizes the 3D touch like capability to simulate the idea you are pressing a button. The settings options gives three different modes to simulate this, and after only a day, I completely got used to it. The fingerprint sensor is as fast as ever which makes unlocking your phone a consistent and seamless experience. I have faced very few occasions where my fingerprint didn't accurately register...The iPhone series has officially become waterproof! By doing this, it makes me feel so much more secure in just the day to day tasks of using my phone. If I’m caught in a rainstorm, it is reassuring to not have to tuck the phone and run like a football player. It is also dustproof and is rated IP67 which means it is certified to be resistant for up to three feet for thirty minutes...Camera..The rear camera is stronger than ever on the iPhone 7. It has an improved 12MP camera that takes excellent pictures. The regular version of the iPhone finally has OIS (optical image stabilization) just like its big brothers, the Plus series. The pictures it takes are clear, capture a great amount of light, and due to the OIS, rarely come out blurry. The camera loads lightning fast and is overall just a spectacular camera...The front camera also took another bump up to 7MP. The combination of the improved resolution, consistent retina flash (front flash), and speed are excellent on the front camera. I still wish it had a wider field of vision, but other than that, I have no complaints about the front camera...Display..The Retina display is the same as it has been since the iPhone 4. 326 pixels per inch is a good looking display. It certainly does not compete with some other phones and their higher resolution screens, but for now, the screen still gets the job done. I would like to see them improve this in the next installment, but it is still a pleasing screen to view at 4.7 inches...The brightness is outstanding and it also drops very low too, which is a benefit if you are trying to read something in a dark room. According to Apple the brightness is better than ever, but I have not noticed any discernible difference in that area...Audio..The audio is excellent. It finally has stereo speakers where sound comes out the bottom right speaker grill and the top speaker on the front of the screen. Having stereo speakers, along with a front facing one makes such a difference when listening to music or watching a video. It sounds great and just makes the listening experience so much more enjoyable.  This is certainly one of the biggest improvement areas over last year. Also, in terms of the big headphone jack controversy, it does actually come with a lightning to 3.5mm converter, so you can still use headphones with it...Battery..Battery life has improved over the 6S and SE. On daily use, I have gotten a couple more hours of use per day. I would still welcome faster charging options, but this is a nice step up from previous generations. It has increased to 1,960 mAh battery which makes a difference...Functionality..This is the pinnacle of the IOS software experience. The 2GB of RAM, the A10 processor, and the implementation of IOS 10 is great. Everything runs well and quickly. Also, the fact that the storage sizes have all doubled to 32GB, 128GB, and 256GB is fantastic, as 16GB is a very antiquated notion. Expandable storage would be welcome, but due to how IOS is more locked down and for monetary reasons, I understand why that won’t most likely be a feature in the near future...The software is clean, smooth, and works well. There are still a few pet peeves such as not being able to close all the apps down at once or not being able to make simple changes such as changing the color of text messages instead of just grey, blue, and green without jailbreaking the phone. But that is also part of its strength. Everything on the phone has been glossed to a high sheen, and almost everything runs well. IOS is simple, straightforward, and I look at it like a menu at a restaurant: it may not have the largest selection or allow you to ask for substitutions, but what you did get is mostly excellent...If you would like to read more of my reviews, please check out: smartphonehaven.com",1
2.0,Dongles -&gt; Anger -&gt; Hate -&gt; Suffering -&gt; The Dark Side,"October 7, 2016",0,Jet black? More like Vader black..Now I have to carry this stupid cheap dongle around wherever I go..+1 star for water resistance.+1 star for camera performance.,8
3.0,"Great except for missing headphone jack,","March 19, 2017",0,"I upgraded to the iPhone 7 and have to say that most of my experience has been good. The larger size was a change but after a few weeks I really like that. The one main complaint is the removal of the headphone jack. My home stereo system has a connection, but is not blue tooth enabled, which means I either no longer listen to my music on my home entertainment system, or I now have to buy a new stereo, plus now my earphones are basically worthless. Plus my truck isn't enabled either, so now I just listen on the phone. The jury is still out as to whether I'm going to downgrade, as the other features are nice, if not for the headphone jack change it would have been a 5 star. If you only have blue tooth devices to connect to, go ahead and upgrade.",0
1.0,Hate it. Don't get it,"October 2, 2016",0,Hate it. I got rid of iPhone 6 to get this and I hate it. I hate the fact it doesn't have a 3.5mm jack. I can't charge my phone while on watching Netflix or FaceTime.,20
1.0,Failure!,"May 18, 2017",1,If i can give it zero stars i would!.Did not successfully connect to any company and when asked why it wasn't connecting was informed iphone did not have software to connect to any company besides Apple.0/10..,5
1.0,Unusable phone - terrible!,"June 8, 2017",1,"Would not charge. Took to Apple store and they informed me, ""there's nothing in it."" They even showed me the mess in terms of the way the phone had been put together, as if it had been patched together in someone's home. Total disaster.",2
